Амфитеатр, Правая сторона, Ряд 1, Место 5- 12000 руб.
Амфитеатр, Правая сторона, Ряд 1, Место 6- 12000 руб.
Амфитеатр, Правая сторона, Ряд 1, Место 7- 12000 руб.
Амфитеатр, Правая сторона, Ряд 1, Место 8- 12000 руб.
Амфитеатр, Правая сторона, Ряд 1, Место 9- 12000 руб.
Амфитеатр, Правая сторона, Ряд 1, Место 10- 12000 руб.
Амфитеатр, Правая сторона, Ряд 1, Место 11- 12000 руб.
Амфитеатр, Правая сторона, Ряд 1, Место 12- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 13- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 14- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 15- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 16- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 17- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 18- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 19- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 20- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 21- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 22- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 23- 12000 руб.
Амфитеатр, Левая сторона, Ряд 1, Место 24- 12000 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 1- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 2- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 3- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 4- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 5- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 6- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 7- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 8- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 9- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 10- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 11- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 12- 10800 руб.
Амфитеатр, Правая сторона, Ряд 2, Место 13- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 14- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 15- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 16- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 17- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 18- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 19- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 20- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 21- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 22- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 23- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 24- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 25- 10800 руб.
Амфитеатр, Левая сторона, Ряд 2, Место 26- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 1- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 2- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 3- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 4- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 5- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 6- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 7- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 8- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 9- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 10- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 11- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 12- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 13- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 14- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 15- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 16- 10800 руб.
Амфитеатр, Правая сторона, Ряд 3, Место 17- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 18- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 19- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 20- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 21- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 22- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 23- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 24- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 25- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 26- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 27- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 28- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 29- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 30- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 31- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 32- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 33- 10800 руб.
Амфитеатр, Левая сторона, Ряд 3, Место 34- 10800 руб.
Бельэтаж, Правая сторона, Ложа 1, Место 1- 10800 руб.
Бельэтаж, Правая сторона, Ложа 1, Место 2- 3000 руб.
Бельэтаж, Правая сторона, Ложа 1, Место 3- 10800 руб.
Бельэтаж, Правая сторона, Ложа 1, Место 4- 3000 руб.
Бельэтаж, Правая сторона, Ложа 1, Место 5- 10800 руб.
Бельэтаж, Правая сторона, Ложа 1, Место 6- 3000 руб.
Бельэтаж, Правая сторона, Ложа 1, Место 7- 200 руб.
Бельэтаж, Правая сторона, Ложа 1, Место 8- 200 руб.
Бельэтаж, Правая сторона, Ложа 2, Место 1- 10800 руб.
Бельэтаж, Правая сторона, Ложа 2, Место 2- 3000 руб.
Бельэтаж, Правая сторона, Ложа 2, Место 3- 10800 руб.
Бельэтаж, Правая сторона, Ложа 2, Место 4- 3000 руб.
Бельэтаж, Правая сторона, Ложа 2, Место 5- 10800 руб.
Бельэтаж, Правая сторона, Ложа 2, Место 6- 3000 руб.
Бельэтаж, Правая сторона, Ложа 2, Место 7- 200 руб.
Бельэтаж, Правая сторона, Ложа 2, Место 8- 200 руб.
Бельэтаж, Правая сторона, Ложа 3, Место 1- 10800 руб.
Бельэтаж, Правая сторона, Ложа 3, Место 2- 3000 руб.
Бельэтаж, Правая сторона, Ложа 3, Место 3- 10800 руб.
Бельэтаж, Правая сторона, Ложа 3, Место 4- 3000 руб.
Бельэтаж, Правая сторона, Ложа 3, Место 5- 10800 руб.
Бельэтаж, Правая сторона, Ложа 3, Место 6- 3000 руб.
Бельэтаж, Правая сторона, Ложа 3, Место 7- 200 руб.
Бельэтаж, Правая сторона, Ложа 3, Место 8- 200 руб.
Бельэтаж, Правая сторона, Ложа 4, Место 1- 10800 руб.
Бельэтаж, Правая сторона, Ложа 4, Место 2- 3000 руб.
Бельэтаж, Правая сторона, Ложа 4, Место 3- 10800 руб.
Бельэтаж, Правая сторона, Ложа 4, Место 4- 3000 руб.
Бельэтаж, Правая сторона, Ложа 4, Место 5- 10800 руб.
Бельэтаж, Правая сторона, Ложа 4, Место 6- 3000 руб.
Бельэтаж, Правая сторона, Ложа 4, Место 7- 200 руб.
Бельэтаж, Правая сторона, Ложа 4, Место 8- 200 руб.
Бельэтаж, Правая сторона, Ложа 5, Место 1- 10800 руб.
Бельэтаж, Правая сторона, Ложа 5, Место 2- 3000 руб.
Бельэтаж, Правая сторона, Ложа 5, Место 3- 10800 руб.
Бельэтаж, Правая сторона, Ложа 5, Место 4- 3000 руб.
Бельэтаж, Правая сторона, Ложа 5, Место 5- 10800 руб.
Бельэтаж, Правая сторона, Ложа 5, Место 6- 3000 руб.
Бельэтаж, Правая сторона, Ложа 5, Место 7- 200 руб.
Бельэтаж, Правая сторона, Ложа 5, Место 8- 200 руб.
Бельэтаж, Правая сторона, Ложа 6, Место 1- 10800 руб.
Бельэтаж, Правая сторона, Ложа 6, Место 2- 3000 руб.
Бельэтаж, Правая сторона, Ложа 6, Место 3- 10800 руб.
Бельэтаж, Правая сторона, Ложа 6, Место 4- 3000 руб.
Бельэтаж, Правая сторона, Ложа 6, Место 5- 10800 руб.
Бельэтаж, Правая сторона, Ложа 6, Место 6- 3000 руб.
Бельэтаж, Правая сторона, Ложа 6, Место 7- 200 руб.
Бельэтаж, Правая сторона, Ложа 6, Место 8- 200 руб.
Бельэтаж, Правая сторона, Ложа 7, Место 1- 10800 руб.
Бельэтаж, Правая сторона, Ложа 7, Место 2- 3000 руб.
Бельэтаж, Правая сторона, Ложа 7, Место 3- 10800 руб.
Бельэтаж, Правая сторона, Ложа 7, Место 4- 3000 руб.
Бельэтаж, Правая сторона, Ложа 7, Место 5- 10800 руб.
Бельэтаж, Правая сторона, Ложа 7, Место 6- 3000 руб.
Бельэтаж, Правая сторона, Ложа 7, Место 7- 200 руб.
Бельэтаж, Правая сторона, Ложа 7, Место 8- 200 руб.
Бельэтаж, Правая сторона, Ложа 8, Место 1- 10800 руб.
Бельэтаж, Правая сторона, Ложа 8, Место 2- 3000 руб.
Бельэтаж, Правая сторона, Ложа 8, Место 3- 10800 руб.
Бельэтаж, Правая сторона, Ложа 8, Место 4- 3000 руб.
Бельэтаж, Правая сторона, Ложа 8, Место 5- 10800 руб.
Бельэтаж, Правая сторона, Ложа 8, Место 6- 3000 руб.
Бельэтаж, Правая сторона, Ложа 8, Место 7- 200 руб.
Бельэтаж, Правая сторона, Ложа 8, Место 8- 200 руб.
Бельэтаж, Правая сторона, Ложа 9, Место 1- 10800 руб.
Бельэтаж, Правая сторона, Ложа 9, Место 2- 3000 руб.
Бельэтаж, Правая сторона, Ложа 9, Место 3- 10800 руб.
Бельэтаж, Правая сторона, Ложа 9, Место 4- 3000 руб.
Бельэтаж, Правая сторона, Ложа 9, Место 5- 10800 руб.
Бельэтаж, Правая сторона, Ложа 9, Место 6- 3000 руб.
Бельэтаж, Правая сторона, Ложа 9, Место 7- 200 руб.
Бельэтаж, Правая сторона, Ложа 9, Место 8- 200 руб.
Бельэтаж, Правая сторона, Ложа 10, Место 1- 12000 руб.
Бельэтаж, Правая сторона, Ложа 10, Место 2- 8400 руб.
Бельэтаж, Правая сторона, Ложа 10, Место 3- 12000 руб.
Бельэтаж, Правая сторона, Ложа 10, Место 4- 8400 руб.
Бельэтаж, Правая сторона, Ложа 10, Место 5- 12000 руб.
Бельэтаж, Правая сторона, Ложа 10, Место 6- 8400 руб.
Бельэтаж, Правая сторона, Ложа 10, Место 7- 1200 руб.
Бельэтаж, Правая сторона, Ложа 10, Место 8- 1200 руб.
Бельэтаж, Правая сторона, Ложа 11, Место 1- 12000 руб.
Бельэтаж, Правая сторона, Ложа 11, Место 2- 8400 руб.
Бельэтаж, Правая сторона, Ложа 11, Место 3- 12000 руб.
Бельэтаж, Правая сторона, Ложа 11, Место 4- 8400 руб.
Бельэтаж, Правая сторона, Ложа 11, Место 5- 12000 руб.
Бельэтаж, Правая сторона, Ложа 11, Место 6- 8400 руб.
Бельэтаж, Правая сторона, Ложа 11, Место 7- 1200 руб.
Бельэтаж, Правая сторона, Ложа 11, Место 8- 1200 руб.
Бельэтаж, Правая сторона, Ложа 15, Место 1- 12000 руб.
Бельэтаж, Правая сторона, Ложа 15, Место 2- 8400 руб.
Бельэтаж, Правая сторона, Ложа 15, Место 3- 12000 руб.
Бельэтаж, Правая сторона, Ложа 15, Место 4- 8400 руб.
Бельэтаж, Правая сторона, Ложа 15, Место 5- 12000 руб.
Бельэтаж, Правая сторона, Ложа 15, Место 6- 8400 руб.
Бельэтаж, Левая сторона, Ложа 1, Место 1- 10800 руб.
Бельэтаж, Левая сторона, Ложа 1, Место 2- 3000 руб.
Бельэтаж, Левая сторона, Ложа 1, Место 3- 10800 руб.
Бельэтаж, Левая сторона, Ложа 1, Место 4- 3000 руб.
Бельэтаж, Левая сторона, Ложа 1, Место 5- 10800 руб.
Бельэтаж, Левая сторона, Ложа 1, Место 6- 3000 руб.
Бельэтаж, Левая сторона, Ложа 1, Место 7- 200 руб.
Бельэтаж, Левая сторона, Ложа 1, Место 8- 200 руб.
Бельэтаж, Левая сторона, Ложа 2, Место 1- 10800 руб.
Бельэтаж, Левая сторона, Ложа 2, Место 2- 3000 руб.
Бельэтаж, Левая сторона, Ложа 2, Место 3- 10800 руб.
Бельэтаж, Левая сторона, Ложа 2, Место 4- 3000 руб.
Бельэтаж, Левая сторона, Ложа 2, Место 5- 10800 руб.
Бельэтаж, Левая сторона, Ложа 2, Место 6- 3000 руб.
Бельэтаж, Левая сторона, Ложа 2, Место 7- 200 руб.
Бельэтаж, Левая сторона, Ложа 2, Место 8- 200 руб.
Бельэтаж, Левая сторона, Ложа 3, Место 1- 10800 руб.
Бельэтаж, Левая сторона, Ложа 3, Место 2- 3000 руб.
Бельэтаж, Левая сторона, Ложа 3, Место 3- 10800 руб.
Бельэтаж, Левая сторона, Ложа 3, Место 4- 3000 руб.
Бельэтаж, Левая сторона, Ложа 3, Место 5- 10800 руб.
Бельэтаж, Левая сторона, Ложа 3, Место 6- 3000 руб.
Бельэтаж, Левая сторона, Ложа 3, Место 7- 200 руб.
Бельэтаж, Левая сторона, Ложа 3, Место 8- 200 руб.
Бельэтаж, Левая сторона, Ложа 4, Место 1- 10800 руб.
Бельэтаж, Левая сторона, Ложа 4, Место 2- 3000 руб.
Бельэтаж, Левая сторона, Ложа 4, Место 3- 10800 руб.
Бельэтаж, Левая сторона, Ложа 4, Место 4- 3000 руб.
Бельэтаж, Левая сторона, Ложа 4, Место 5- 10800 руб.
Бельэтаж, Левая сторона, Ложа 4, Место 6- 3000 руб.
Бельэтаж, Левая сторона, Ложа 4, Место 7- 200 руб.
Бельэтаж, Левая сторона, Ложа 4, Место 8- 200 руб.
Бельэтаж, Левая сторона, Ложа 5, Место 1- 10800 руб.
Бельэтаж, Левая сторона, Ложа 5, Место 2- 3000 руб.
Бельэтаж, Левая сторона, Ложа 5, Место 3- 10800 руб.
Бельэтаж, Левая сторона, Ложа 5, Место 4- 3000 руб.
Бельэтаж, Левая сторона, Ложа 5, Место 5- 10800 руб.
Бельэтаж, Левая сторона, Ложа 5, Место 6- 3000 руб.
Бельэтаж, Левая сторона, Ложа 5, Место 7- 200 руб.
Бельэтаж, Левая сторона, Ложа 5, Место 8- 200 руб.
Бельэтаж, Левая сторона, Ложа 6, Место 1- 10800 руб.
Бельэтаж, Левая сторона, Ложа 6, Место 2- 3000 руб.
Бельэтаж, Левая сторона, Ложа 6, Место 3- 10800 руб.
Бельэтаж, Левая сторона, Ложа 6, Место 4- 3000 руб.
Бельэтаж, Левая сторона, Ложа 6, Место 5- 10800 руб.
Бельэтаж, Левая сторона, Ложа 6, Место 6- 3000 руб.
Бельэтаж, Левая сторона, Ложа 6, Место 7- 200 руб.
Бельэтаж, Левая сторона, Ложа 6, Место 8- 200 руб.
Бельэтаж, Левая сторона, Ложа 7, Место 1- 10800 руб.
Бельэтаж, Левая сторона, Ложа 7, Место 2- 3000 руб.
Бельэтаж, Левая сторона, Ложа 7, Место 3- 10800 руб.
Бельэтаж, Левая сторона, Ложа 7, Место 4- 3000 руб.
Бельэтаж, Левая сторона, Ложа 7, Место 5- 10800 руб.
Бельэтаж, Левая сторона, Ложа 7, Место 6- 3000 руб.
Бельэтаж, Левая сторона, Ложа 7, Место 7- 200 руб.
Бельэтаж, Левая сторона, Ложа 7, Место 8- 200 руб.
Бельэтаж, Левая сторона, Ложа 8, Место 1- 10800 руб.
Бельэтаж, Левая сторона, Ложа 8, Место 2- 3000 руб.
Бельэтаж, Левая сторона, Ложа 8, Место 3- 10800 руб.
Бельэтаж, Левая сторона, Ложа 8, Место 4- 3000 руб.
Бельэтаж, Левая сторона, Ложа 8, Место 5- 10800 руб.
Бельэтаж, Левая сторона, Ложа 8, Место 6- 3000 руб.
Бельэтаж, Левая сторона, Ложа 8, Место 7- 200 руб.
Бельэтаж, Левая сторона, Ложа 8, Место 8- 200 руб.
Бельэтаж, Левая сторона, Ложа 9, Место 1- 10800 руб.
Бельэтаж, Левая сторона, Ложа 9, Место 2- 3000 руб.
Бельэтаж, Левая сторона, Ложа 9, Место 3- 10800 руб.
Бельэтаж, Левая сторона, Ложа 9, Место 4- 3000 руб.
Бельэтаж, Левая сторона, Ложа 9, Место 5- 10800 руб.
Бельэтаж, Левая сторона, Ложа 9, Место 6- 3000 руб.
Бельэтаж, Левая сторона, Ложа 9, Место 7- 200 руб.
Бельэтаж, Левая сторона, Ложа 9, Место 8- 200 руб.
Бельэтаж, Левая сторона, Ложа 10, Место 1- 12000 руб.
Бельэтаж, Левая сторона, Ложа 10, Место 2- 8400 руб.
Бельэтаж, Левая сторона, Ложа 10, Место 3- 12000 руб.
Бельэтаж, Левая сторона, Ложа 10, Место 4- 8400 руб.
Бельэтаж, Левая сторона, Ложа 10, Место 5- 12000 руб.
Бельэтаж, Левая сторона, Ложа 10, Место 6- 8400 руб.
Бельэтаж, Левая сторона, Ложа 10, Место 7- 1200 руб.
Бельэтаж, Левая сторона, Ложа 10, Место 8- 1200 руб.
Бельэтаж, Левая сторона, Ложа 11, Место 1- 12000 руб.
Бельэтаж, Левая сторона, Ложа 11, Место 2- 8400 руб.
Бельэтаж, Левая сторона, Ложа 11, Место 3- 12000 руб.
Бельэтаж, Левая сторона, Ложа 11, Место 4- 8400 руб.
Бельэтаж, Левая сторона, Ложа 11, Место 5- 12000 руб.
Бельэтаж, Левая сторона, Ложа 11, Место 6- 8400 руб.
Бельэтаж, Левая сторона, Ложа 11, Место 7- 1200 руб.
Бельэтаж, Левая сторона, Ложа 11, Место 8- 1200 руб.
Бельэтаж, Левая сторона, Ложа 13, Место 1- 12000 руб.
Бельэтаж, Левая сторона, Ложа 13, Место 2- 8400 руб.
Бельэтаж, Левая сторона, Ложа 13, Место 3- 12000 руб.
Бельэтаж, Левая сторона, Ложа 13, Место 4- 8400 руб.
Бельэтаж, Левая сторона, Ложа 13, Место 5- 12000 руб.
Бельэтаж, Левая сторона, Ложа 13, Место 6- 8400 руб.
Бельэтаж, Левая сторона, Ложа 13, Место 7- 1200 руб.
Бельэтаж, Левая сторона, Ложа 13, Место 8- 1200 руб.
Бельэтаж, Левая сторона, Ложа 15, Место 1- 12000 руб.
Бельэтаж, Левая сторона, Ложа 15, Место 2- 8400 руб.
Бельэтаж, Левая сторона, Ложа 15, Место 3- 12000 руб.
Бельэтаж, Левая сторона, Ложа 15, Место 4- 8400 руб.
Бельэтаж, Левая сторона, Ложа 15, Место 5- 12000 руб.
Бельэтаж, Левая сторона, Ложа 15, Место 6- 8400 руб.
1 ярус, Правая сторона, Ложа 1, Место 1- 8400 руб.
1 ярус, Правая сторона, Ложа 1, Место 2- 8400 руб.
1 ярус, Правая сторона, Ложа 1, Место 3- 8400 руб.
1 ярус, Правая сторона, Ложа 1, Место 4- 200 руб.
1 ярус, Правая сторона, Ложа 1, Место 5- 8400 руб.
1 ярус, Правая сторона, Ложа 1, Место 6- 200 руб.
1 ярус, Правая сторона, Ложа 1, Место 7- 8400 руб.
1 ярус, Правая сторона, Ложа 1, Место 8- 200 руб.
1 ярус, Правая сторона, Ложа 2, Место 1- 8400 руб.
1 ярус, Правая сторона, Ложа 2, Место 2- 200 руб.
1 ярус, Правая сторона, Ложа 2, Место 3- 8400 руб.
1 ярус, Правая сторона, Ложа 2, Место 4- 200 руб.
1 ярус, Правая сторона, Ложа 2, Место 5- 8400 руб.
1 ярус, Правая сторона, Ложа 2, Место 6- 200 руб.
1 ярус, Правая сторона, Ложа 3, Место 1- 8400 руб.
1 ярус, Правая сторона, Ложа 3, Место 2- 200 руб.
1 ярус, Правая сторона, Ложа 3, Место 3- 8400 руб.
1 ярус, Правая сторона, Ложа 3, Место 4- 200 руб.
1 ярус, Правая сторона, Ложа 3, Место 5- 8400 руб.
1 ярус, Правая сторона, Ложа 3, Место 6- 200 руб.
1 ярус, Правая сторона, Ложа 4, Место 1- 8400 руб.
1 ярус, Правая сторона, Ложа 4, Место 2- 200 руб.
1 ярус, Правая сторона, Ложа 4, Место 3- 8400 руб.
1 ярус, Правая сторона, Ложа 4, Место 4- 200 руб.
1 ярус, Правая сторона, Ложа 4, Место 5- 8400 руб.
1 ярус, Правая сторона, Ложа 4, Место 6- 200 руб.
1 ярус, Правая сторона, Ложа 5, Место 1- 8400 руб.
1 ярус, Правая сторона, Ложа 5, Место 2- 200 руб.
1 ярус, Правая сторона, Ложа 5, Место 3- 8400 руб.
1 ярус, Правая сторона, Ложа 5, Место 4- 200 руб.
1 ярус, Правая сторона, Ложа 5, Место 5- 8400 руб.
1 ярус, Правая сторона, Ложа 5, Место 6- 200 руб.
1 ярус, Правая сторона, Ложа 6, Место 1- 8400 руб.
1 ярус, Правая сторона, Ложа 6, Место 2- 200 руб.
1 ярус, Правая сторона, Ложа 6, Место 3- 8400 руб.
1 ярус, Правая сторона, Ложа 6, Место 4- 200 руб.
1 ярус, Правая сторона, Ложа 6, Место 5- 8400 руб.
1 ярус, Правая сторона, Ложа 6, Место 6- 200 руб.
1 ярус, Правая сторона, Ложа 7, Место 1- 8400 руб.
1 ярус, Правая сторона, Ложа 7, Место 2- 200 руб.
1 ярус, Правая сторона, Ложа 7, Место 3- 8400 руб.
1 ярус, Правая сторона, Ложа 7, Место 4- 200 руб.
1 ярус, Правая сторона, Ложа 7, Место 5- 8400 руб.
1 ярус, Правая сторона, Ложа 7, Место 6- 200 руб.
1 ярус, Правая сторона, Ложа 8, Место 1- 8400 руб.
1 ярус, Правая сторона, Ложа 8, Место 2- 200 руб.
1 ярус, Правая сторона, Ложа 8, Место 3- 8400 руб.
1 ярус, Правая сторона, Ложа 8, Место 4- 200 руб.
1 ярус, Правая сторона, Ложа 8, Место 5- 8400 руб.
1 ярус, Правая сторона, Ложа 8, Место 6- 200 руб.
1 ярус, Правая сторона, Ложа 9, Место 1- 8400 руб.
1 ярус, Правая сторона, Ложа 9, Место 2- 200 руб.
1 ярус, Правая сторона, Ложа 9, Место 3- 8400 руб.
1 ярус, Правая сторона, Ложа 9, Место 4- 200 руб.
1 ярус, Правая сторона, Ложа 9, Место 5- 8400 руб.
1 ярус, Правая сторона, Ложа 9, Место 6- 200 руб.
1 ярус, Правая сторона, Ложа 10, Место 1- 10800 руб.
1 ярус, Правая сторона, Ложа 10, Место 2- 6000 руб.
1 ярус, Правая сторона, Ложа 10, Место 3- 10800 руб.
1 ярус, Правая сторона, Ложа 10, Место 4- 6000 руб.
1 ярус, Правая сторона, Ложа 10, Место 5- 10800 руб.
1 ярус, Правая сторона, Ложа 10, Место 6- 6000 руб.
1 ярус, Правая сторона, Ложа 10, Место 7- 1200 руб.
1 ярус, Правая сторона, Ложа 10, Место 8- 1200 руб.
1 ярус, Правая сторона, Ложа 11, Место 1- 10800 руб.
1 ярус, Правая сторона, Ложа 11, Место 2- 6000 руб.
1 ярус, Правая сторона, Ложа 11, Место 3- 10800 руб.
1 ярус, Правая сторона, Ложа 11, Место 4- 6000 руб.
1 ярус, Правая сторона, Ложа 11, Место 5- 10800 руб.
1 ярус, Правая сторона, Ложа 11, Место 6- 6000 руб.
1 ярус, Правая сторона, Ложа 11, Место 7- 1200 руб.
1 ярус, Правая сторона, Ложа 11, Место 8- 1200 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 1, Место 3- 10800 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 1, Место 4- 10800 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 1, Место 5- 10800 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 1, Место 6- 10800 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 1, Место 7- 10800 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 1, Место 8- 8400 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 2, Место 1- 6000 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 2, Место 2- 6000 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 2, Место 3- 6000 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 2, Место 4- 6000 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 2, Место 5- 6000 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 2, Место 6- 6000 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 2, Место 7- 6000 руб.
1 ярус, Правая сторона, Ложа 12, Ряд 2, Место 8- 4200 руб.
1 ярус, Левая сторона, Ложа 1, Место 1- 8400 руб.
1 ярус, Левая сторона, Ложа 1, Место 2- 8400 руб.
1 ярус, Левая сторона, Ложа 1, Место 3- 8400 руб.
1 ярус, Левая сторона, Ложа 1, Место 4- 200 руб.
1 ярус, Левая сторона, Ложа 1, Место 5- 8400 руб.
1 ярус, Левая сторона, Ложа 1, Место 6- 200 руб.
1 ярус, Левая сторона, Ложа 1, Место 7- 8400 руб.
1 ярус, Левая сторона, Ложа 1, Место 8- 200 руб.
1 ярус, Левая сторона, Ложа 2, Место 1- 8400 руб.
1 ярус, Левая сторона, Ложа 2, Место 2- 200 руб.
1 ярус, Левая сторона, Ложа 2, Место 3- 8400 руб.
1 ярус, Левая сторона, Ложа 2, Место 4- 200 руб.
1 ярус, Левая сторона, Ложа 2, Место 5- 8400 руб.
1 ярус, Левая сторона, Ложа 2, Место 6- 200 руб.
1 ярус, Левая сторона, Ложа 3, Место 1- 8400 руб.
1 ярус, Левая сторона, Ложа 3, Место 2- 200 руб.
1 ярус, Левая сторона, Ложа 3, Место 3- 8400 руб.
1 ярус, Левая сторона, Ложа 3, Место 4- 200 руб.
1 ярус, Левая сторона, Ложа 3, Место 5- 8400 руб.
1 ярус, Левая сторона, Ложа 3, Место 6- 200 руб.
1 ярус, Левая сторона, Ложа 4, Место 1- 8400 руб.
1 ярус, Левая сторона, Ложа 4, Место 2- 200 руб.
1 ярус, Левая сторона, Ложа 4, Место 3- 8400 руб.
1 ярус, Левая сторона, Ложа 4, Место 4- 200 руб.
1 ярус, Левая сторона, Ложа 4, Место 5- 8400 руб.
1 ярус, Левая сторона, Ложа 4, Место 6- 200 руб.
1 ярус, Левая сторона, Ложа 5, Место 1- 8400 руб.
1 ярус, Левая сторона, Ложа 5, Место 2- 200 руб.
1 ярус, Левая сторона, Ложа 5, Место 3- 8400 руб.
1 ярус, Левая сторона, Ложа 5, Место 4- 200 руб.
1 ярус, Левая сторона, Ложа 5, Место 5- 8400 руб.
1 ярус, Левая сторона, Ложа 5, Место 6- 200 руб.
1 ярус, Левая сторона, Ложа 6, Место 1- 8400 руб.
1 ярус, Левая сторона, Ложа 6, Место 2- 200 руб.
1 ярус, Левая сторона, Ложа 6, Место 3- 8400 руб.
1 ярус, Левая сторона, Ложа 6, Место 4- 200 руб.
1 ярус, Левая сторона, Ложа 6, Место 5- 8400 руб.
1 ярус, Левая сторона, Ложа 6, Место 6- 200 руб.
1 ярус, Левая сторона, Ложа 7, Место 1- 8400 руб.
1 ярус, Левая сторона, Ложа 7, Место 2- 200 руб.
1 ярус, Левая сторона, Ложа 7, Место 3- 8400 руб.
1 ярус, Левая сторона, Ложа 7, Место 4- 200 руб.
1 ярус, Левая сторона, Ложа 7, Место 5- 8400 руб.
1 ярус, Левая сторона, Ложа 7, Место 6- 200 руб.
1 ярус, Левая сторона, Ложа 8, Место 1- 8400 руб.
